Exam Name     ,Application Form Date,Examination Date,Result Announce Date,Exam Medium,,,
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sreeramulu Institute of Technology,Jawaharlal Nehru Technological University - [JNTU],"Tanuku, Andhra Pradesh","Sreeramulu Institute of Technology Tanuku, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,50 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sri Venkateswara Institute of Medical Sciences,,"Tirupati, Andhra Pradesh","Sri Venkateswara Institute of Medical Sciences Tirupati, Andhra Pradesh",,MBBS,71.5 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Bapatla Womenâs Engineering College,Acharya Nagarjuna University - [ANU],"Bapatla, Andhra Pradesh","Bapatla Womenâs Engineering College Bapatla, Andhra Pradesh Acharya Nagarjuna University - [ANU]",,BE/B.Tech,40.5 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sri Venkateswara Institute Of Technology,Jawaharlal Nehru Technological University - [JNTU],"Rapthadu, Andhra Pradesh","Sri Venkateswara Institute Of Technology Rapthadu, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,35 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Siddhartha Medical College,Dr. NTR University of Health Sciences - [NTRUHS],"Vijayawada, Andhra Pradesh","Siddhartha Medical College Vijayawada, Andhra Pradesh Dr. NTR University of Health Sciences - [NTRUHS]",,MBBS,19.6 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Raghu Institute of Technology,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Raghu Institute of Technology Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Satya Institute of Technology and Management,Jawaharlal Nehru Technological University - [JNTU],"Vizianagaram, Andhra Pradesh","Satya Institute of Technology and Management Vizianagaram, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,50.2 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Lendi Institute of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTU],"Vizianagaram, Andhra Pradesh","Lendi Institute of Engineering and Technology Vizianagaram, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Viswanadha institute of Technology and Management,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Viswanadha institute of Technology and Management Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,50.2 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Aditya Institute of Technology and Management,Jawaharlal Nehru Technological University - [JNTU],"Tekkali, Andhra Pradesh","Aditya Institute of Technology and Management Tekkali, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Avanthi Institute of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Avanthi Institute of Engineering and Technology Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,37.6 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Dadi Institute of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Dadi Institute of Engineering and Technology Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,50 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Miracle Educational Society Group of Institutions,Jawaharlal Nehru Technological University - [JNTU],"Vizianagaram, Andhra Pradesh","Miracle Educational Society Group of Institutions Vizianagaram, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,31 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Al,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Al Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30.1 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Vizag Institute of Technology,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Vizag Institute of Technology Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Indo American Institutions Technical Campus,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Indo American Institutions Technical Campus Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sanketika Institute of Technology and Management,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Sanketika Institute of Technology and Management Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Coastal Institute of Technology and Management,Jawaharlal Nehru Technological University - [JNTU],"Vizianagaram, Andhra Pradesh","Coastal Institute of Technology and Management Vizianagaram, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,10 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Thandra Paparaya Institute of Science and Technology,Jawaharlal Nehru Technological University - [JNTU],"Vizianagaram, Andhra Pradesh","Thandra Paparaya Institute of Science and Technology Vizianagaram, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,37.3 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Swamy Vivekananda Engineering College,Jawaharlal Nehru Technological University - [JNTU],"Vizianagaram, Andhra Pradesh","Swamy Vivekananda Engineering College Vizianagaram, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Wellfare Institute of Science Technology and Management,Andhra University - [AU],"Visakhapatnam, Andhra Pradesh","Wellfare Institute of Science Technology and Management Visakhapatnam, Andhra Pradesh Andhra University - [AU]",,BE/B.Tech,35 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Indo American School of Engineering,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Indo American School of Engineering Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,55.7 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",BABA Institute of Technology and Sciences,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","BABA Institute of Technology and Sciences Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,44.5 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test","University College of Engineering , JNTUK",Jawaharlal Nehru Technological University - [JNTU],"Vizianagaram, Andhra Pradesh","University College of Engineering , JNTUK Vizianagaram, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,10 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Gayatri Vidya Parishad College of Engineering,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Gayatri Vidya Parishad College of Engineering Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,93.6 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Anil Neerukonda Institute of Technology & Sciences,Andhra University - [AU],"Visakhapatnam, Andhra Pradesh","Anil Neerukonda Institute of Technology & Sciences Visakhapatnam, Andhra Pradesh Andhra University - [AU]",,BE/B.Tech,75.8 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Andhra University College of Engineering for Women,Andhra University - [AU],"Visakhapatnam, Andhra Pradesh","Andhra University College of Engineering for Women Visakhapatnam, Andhra Pradesh Andhra University - [AU]",,BE/B.Tech,30.2 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Vignan's Institute of Information Technology,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Vignan's Institute of Information Technology Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,99 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Raghu Engineering College,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Raghu Engineering College Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,85 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Pydah College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Pydah College of Engineering and Technology Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Gayatri Vidya Parishad College of Engineering For Women,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Gayatri Vidya Parishad College of Engineering For Women Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,1.06 l / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sanketika Vidya Parishad Engineering College,Andhra University - [AU],"Visakhapatnam, Andhra Pradesh","Sanketika Vidya Parishad Engineering College Visakhapatnam, Andhra Pradesh Andhra University - [AU]",,BE/B.Tech,55 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Kaushik College of Engineering,Andhra University - [AU],"Visakhapatnam, Andhra Pradesh","Kaushik College of Engineering Visakhapatnam, Andhra Pradesh Andhra University - [AU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sri Prakash College of Engineering,Jawaharlal Nehru Technological University - [JNTU],"East Godavari, Andhra Pradesh","Sri Prakash College of Engineering East Godavari, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Amalapuram Institute of Management Sciences and College of Engineering,Jawaharlal Nehru Technological University - [JNTU],"East Godavari, Andhra Pradesh","Amalapuram Institute of Management Sciences and College of Engineering East Godavari, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,37.2 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",NS Raju Institute of Technology,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","NS Raju Institute of Technology Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sri Chaitanya Engineering College,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Sri Chaitanya Engineering College Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,31 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Vignan's Institute Of Engineering For Women,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Vignan's Institute Of Engineering For Women Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,36.4 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Sai Ganapathi Engineering College,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Sai Ganapathi Engineering College Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,35 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",ASK College of Technology & Management,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","ASK College of Technology & Management Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,33.8 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Visakha Institute of Engineering & Technology,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Visakha Institute of Engineering & Technology Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,47.6 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Gonna Institute of Information Technology and Sciences,Jawaharlal Nehru Technological University - [JNTU],"Visakhapatnam, Andhra Pradesh","Gonna Institute of Information Technology and Sciences Visakhapatnam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test","Gayatri Vidya Parishad College for Degree and PG Courses, School of Engineering",Andhra University - [AU],"Visakhapatnam, Andhra Pradesh","Gayatri Vidya Parishad College for Degree and PG Courses, School of Engineering Visakhapatnam, Andhra Pradesh Andhra University - [AU]",,BE/B.Tech,76.5 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Kakinada Institute of Technology and Science,Jawaharlal Nehru Technological University - [JNTU],"East Godavari, Andhra Pradesh","Kakinada Institute of Technology and Science East Godavari, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Pragati Engineering College,Jawaharlal Nehru Technological University - [JNTU],"East Godavari, Andhra Pradesh","Pragati Engineering College East Godavari, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,72.8 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",PACE Institute of Technology and Sciences,Jawaharlal Nehru Technological University - [JNTU],"Prakasam, Andhra Pradesh","PACE Institute of Technology and Sciences Prakasam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,50.6 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Aditya College Of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTU],"East Godavari, Andhra Pradesh","Aditya College Of Engineering and Technology East Godavari, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,30 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",Bonam Venkata Chalamayya Engineering College,Jawaharlal Nehru Technological University - [JNTU],"East Godavari, Andhra Pradesh","Bonam Venkata Chalamayya Engineering College East Godavari, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,66 k / Year
"AP EAMCET 2018Andhra Pradesh Engineering, Agriculture and Medical Common Entrance Test",St Ann's College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTU],"Prakasam, Andhra Pradesh","St Ann's College of Engineering and Technology Prakasam, Andhra Pradesh Jawaharlal Nehru Technological University - [JNTU]",,BE/B.Tech,50 k / Year
