Country Name,Course Lavel,University Name,Course,Ranking
Belgium,Undergraduate,Law and Legal Studies,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Law and Legal Studies,University of Antwerp,#=210
Belgium,Undergraduate,Law and Legal Studies,University of Kent in Brussels ...,
Belgium,Undergraduate,Library & Information Management,Université de Liège,
Belgium,Undergraduate,Library & Information Management,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Linguistics,Université de Liège,
Belgium,Undergraduate,Linguistics,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Linguistics,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Linguistics,University of Antwerp,#=210
Belgium,Undergraduate,Logistics / Supply Chain Management,Université de Liège,
Belgium,Undergraduate,Logistics / Supply Chain Management,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Logistics / Supply Chain Management,HEC Management School, Univers ...,
Belgium,Undergraduate,Marketing,Université de Liège,
Belgium,Undergraduate,Marketing,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Marketing,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Marketing,Universite libre de Bruxelles,#=205 QS World University Rankings 2018
Belgium,Undergraduate,Marketing,HEC Management School, Univers ...,
Belgium,Undergraduate,Marketing,Boston University Brussels,
Belgium,Undergraduate,Materials Sciences,Université de Liège,
Belgium,Undergraduate,Materials Sciences,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Materials Sciences,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Mathematics,Université de Liège,
Belgium,Undergraduate,Mathematics,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Mathematics,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Mathematics,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Mathematics,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Mathematics,University of Antwerp,#=210
Belgium,Undergraduate,Medicine,Université de Liège,
Belgium,Undergraduate,Medicine,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Medicine,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Medicine,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Medicine,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Medicine,University of Antwerp,#=210
Belgium,Undergraduate,Medicine Related Studies,Université de Liège,
Belgium,Undergraduate,Medicine Related Studies,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Medicine Related Studies,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Medicine Related Studies,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Medicine Related Studies,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Medicine Related Studies,University of Antwerp,#=210
Belgium,Undergraduate,Modern Languages,Université de Liège,
Belgium,Undergraduate,Modern Languages,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Modern Languages,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Modern Languages,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Modern Languages,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Modern Languages,University of Antwerp,#=210
Belgium,Undergraduate,Nursing,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Nursing,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Nursing,University of Antwerp,#=210
Belgium,Undergraduate,Performing Arts,Université de Liège,
Belgium,Undergraduate,Performing Arts,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Performing Arts,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Performing Arts,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Pharmacology,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Philosophy,Université de Liège,
Belgium,Undergraduate,Philosophy,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Philosophy,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Philosophy,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Philosophy,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Philosophy,University of Antwerp,#=210
Belgium,Undergraduate,Physics & Astronomy,Université de Liège,
Belgium,Undergraduate,Physics & Astronomy,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Physics & Astronomy,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Physics & Astronomy,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Physics & Astronomy,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Physics & Astronomy,University of Antwerp,#=210
Belgium,Undergraduate,Politics,Université de Liège,
Belgium,Undergraduate,Politics,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Politics,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Politics,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Politics,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Politics,Universite libre de Bruxelles,#=205 QS World University Rankings 2018
Belgium,Undergraduate,Politics,University of Antwerp,#=210
Belgium,Undergraduate,Politics,Boston University Brussels,
Belgium,Undergraduate,Politics,University of Kent in Brussels ...,
Belgium,Undergraduate,Psychology,Université de Liège,
Belgium,Undergraduate,Psychology,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Psychology,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Psychology,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Psychology,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Public Policy,Université de Liège,
Belgium,Undergraduate,Public Policy,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Public Policy,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Public Policy,Universite libre de Bruxelles,#=205 QS World University Rankings 2018
Belgium,Undergraduate,Public Policy,Boston University Brussels,
Belgium,Undergraduate,Public Policy,University of Kent in Brussels ...,
Belgium,Undergraduate,Sociology,Université de Liège,
Belgium,Undergraduate,Sociology,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Sociology,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Sociology,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Sociology,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Sociology,University of Antwerp,#=210
Belgium,Undergraduate,Sociology,University of Kent in Brussels ...,
Belgium,Undergraduate,Sociology,Boston University Brussels,
Belgium,Undergraduate,Sports-related Courses,Université de Liège,
Belgium,Undergraduate,Sports-related Courses,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Sports-related Courses,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Sports-related Courses,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Statistics and Operational Research,Université de Liège,
Belgium,Undergraduate,Theology, Divinity & Religious Studies,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Theology, Divinity & Religious Studies,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Urban Planning,Université de Liège,
Belgium,Undergraduate,Urban Planning,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Urban Planning,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Urban Planning,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Urban Planning,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Undergraduate,Urban Planning,University of Antwerp,#=210
Belgium,Undergraduate,Veterinary Science,Université de Liège,
Belgium,Undergraduate,Veterinary Science,Ghent University,#=125 QS World University Rankings 2018
Belgium,Undergraduate,Veterinary Science,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Undergraduate,Veterinary Science,University of Antwerp,#=210
Belgium,Undergraduate,Zoology,Université de Liège,
Belgium,Undergraduate,Zoology,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Undergraduate,Zoology,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Postgraduate,Accounting and Finance,Solvay Brussels School of Econ ...,
Belgium,Postgraduate,Accounting and Finance,Antwerp Management School,
Belgium,Postgraduate,Accounting and Finance,Université de Liège,
Belgium,Postgraduate,Accounting and Finance,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Postgraduate,Accounting and Finance,Ghent University,#=125 QS World University Rankings 2018
Belgium,Postgraduate,Accounting and Finance,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Postgraduate,Accounting and Finance,Universite libre de Bruxelles,#=205 QS World University Rankings 2018
Belgium,Postgraduate,Accounting and Finance,University of Antwerp,#=210
Belgium,Postgraduate,Accounting and Finance,HEC Management School, Univers ...,
Belgium,Postgraduate,Accounting and Finance,Boston University Brussels,
Belgium,Postgraduate,Accounting and Finance,Vlerick Business School,
Belgium,Postgraduate,Agriculture & Forestry,Université de Liège,
Belgium,Postgraduate,Agriculture & Forestry,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Postgraduate,Agriculture & Forestry,Ghent University,#=125 QS World University Rankings 2018
Belgium,Postgraduate,Agriculture & Forestry,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Postgraduate,Anatomy & Physiology,Université de Liège,
Belgium,Postgraduate,Anatomy & Physiology,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Postgraduate,Anthropology,Université de Liège,
Belgium,Postgraduate,Anthropology,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Postgraduate,Anthropology,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Postgraduate,Archaeology,Université de Liège,
Belgium,Postgraduate,Archaeology,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Postgraduate,Archaeology,Ghent University,#=125 QS World University Rankings 2018
Belgium,Postgraduate,Archaeology,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Postgraduate,Archaeology,Vrije Universiteit Brussel (VUB),#=182 QS World University Rankings 2018
Belgium,Postgraduate,Archaeology,Universite libre de Bruxelles,#=205 QS World University Rankings 2018
Belgium,Postgraduate,Archaeology,University of Antwerp,#=210
Belgium,Postgraduate,Architecture,Université de Liège,
Belgium,Postgraduate,Architecture,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Postgraduate,Architecture,Ghent University,#=125 QS World University Rankings 2018
Belgium,Postgraduate,Architecture,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Postgraduate,Architecture,Universite libre de Bruxelles,#=205 QS World University Rankings 2018
Belgium,Postgraduate,Architecture,University of Antwerp,#=210
Belgium,Postgraduate,Area Studies,Université de Liège,
Belgium,Postgraduate,Area Studies,KU Leuven,#=71 QS World University Rankings 2018
Belgium,Postgraduate,Area Studies,Université catholique de Louva ...,#153 QS World University Rankings 2018
Belgium,Postgraduate,Art & Design,Université de Liège,
